Iteration,Time (s),Temperature,O2,H2O,CH4,CO,CO2,N2
9.020000000000000000e+02,7.215999999999939043e-05,2.887219346007440890e+03,2.641297558392382769e-02,1.850925901932228834e-01,-3.237455669237357226e-14,5.282595116797801638e-02,3.972034392863314778e-02,6.959481391262746230e-01
9.030000000000000000e+02,7.223999999999938966e-05,2.887219346007458171e+03,2.641297558392264808e-02,1.850925901932230777e-01,-3.237455669237361013e-14,5.282595116797567103e-02,3.972034392863561109e-02,6.959481391262754002e-01
9.040000000000000000e+02,7.231999999999938890e-05,2.887219346007474996e+03,2.641297558392149275e-02,1.850925901932232720e-01,-3.237455669237364799e-14,5.282595116797336038e-02,3.972034392863802582e-02,6.959481391262760663e-01
9.050000000000000000e+02,7.239999999999938813e-05,2.887219346007491367e+03,2.641297558392036171e-02,1.850925901932234940e-01,-3.237455669237368586e-14,5.282595116797109830e-02,3.972034392864038505e-02,6.959481391262769545e-01
9.060000000000000000e+02,7.247999999999938736e-05,2.887219346007507738e+03,2.641297558391926537e-02,1.850925901932237438e-01,-3.237455669237373635e-14,5.282595116796890561e-02,3.972034392864270264e-02,6.959481391262778427e-01
9.070000000000000000e+02,7.255999999999938660e-05,2.887219346007523200e+03,2.641297558391818290e-02,1.850925901932239104e-01,-3.237455669237376159e-14,5.282595116796673373e-02,3.972034392864495778e-02,6.959481391262785088e-01
9.080000000000000000e+02,7.263999999999938583e-05,2.887219346007538661e+03,2.641297558391713166e-02,1.850925901932241047e-01,-3.237455669237379945e-14,5.282595116796462431e-02,3.972034392864715741e-02,6.959481391262791750e-01
9.090000000000000000e+02,7.271999999999938507e-05,2.887219346007554122e+03,2.641297558391610123e-02,1.850925901932243267e-01,-3.237455669237384363e-14,5.282595116796257040e-02,3.972034392864932928e-02,6.959481391262800631e-01
9.100000000000000000e+02,7.279999999999938430e-05,2.887219346007568674e+03,2.641297558391509509e-02,1.850925901932245210e-01,-3.237455669237387518e-14,5.282595116796056506e-02,3.972034392865143176e-02,6.959481391262807293e-01
9.110000000000000000e+02,7.287999999999938353e-05,2.887219346007583226e+03,2.641297558391412365e-02,1.850925901932247430e-01,-3.237455669237391936e-14,5.282595116795860829e-02,3.972034392865349262e-02,6.959481391262816175e-01
9.120000000000000000e+02,7.295999999999938277e-05,2.887219346007597323e+03,2.641297558391315914e-02,1.850925901932248818e-01,-3.237455669237394460e-14,5.282595116795669316e-02,3.972034392865548408e-02,6.959481391262821726e-01
9.130000000000000000e+02,7.303999999999938200e-05,2.887219346007610966e+03,2.641297558391222933e-02,1.850925901932250761e-01,-3.237455669237398878e-14,5.282595116795483353e-02,3.972034392865744779e-02,6.959481391262828387e-01
9.140000000000000000e+02,7.311999999999938124e-05,2.887219346007624608e+03,2.641297558391131686e-02,1.850925901932252149e-01,-3.237455669237401402e-14,5.282595116795300860e-02,3.972034392865934904e-02,6.959481391262833938e-01
9.150000000000000000e+02,7.319999999999938047e-05,2.887219346007637796e+03,2.641297558391043562e-02,1.850925901932253814e-01,-3.237455669237403927e-14,5.282595116795123918e-02,3.972034392866119479e-02,6.959481391262840599e-01
9.160000000000000000e+02,7.327999999999937971e-05,2.887219346007650529e+03,2.641297558390958214e-02,1.850925901932255757e-01,-3.237455669237407713e-14,5.282595116794952528e-02,3.972034392866299890e-02,6.959481391262847261e-01
9.170000000000000000e+02,7.335999999999937894e-05,2.887219346007662807e+03,2.641297558390874600e-02,1.850925901932257422e-01,-3.237455669237410869e-14,5.282595116794785994e-02,3.972034392866474750e-02,6.959481391262853922e-01
9.180000000000000000e+02,7.343999999999937817e-05,2.887219346007674631e+03,2.641297558390793415e-02,1.850925901932258810e-01,-3.237455669237414024e-14,5.282595116794622930e-02,3.972034392866644059e-02,6.959481391262859473e-01
9.190000000000000000e+02,7.351999999999937741e-05,2.887219346007686454e+03,2.641297558390715353e-02,1.850925901932260476e-01,-3.237455669237416549e-14,5.282595116794466805e-02,3.972034392866809205e-02,6.959481391262866135e-01
9.200000000000000000e+02,7.359999999999937664e-05,2.887219346007697823e+03,2.641297558390639025e-02,1.850925901932261863e-01,-3.237455669237419073e-14,5.282595116794315537e-02,3.972034392866968106e-02,6.959481391262870575e-01
9.210000000000000000e+02,7.367999999999937588e-05,2.887219346007708737e+03,2.641297558390565126e-02,1.850925901932263251e-01,-3.237455669237422228e-14,5.282595116794166351e-02,3.972034392867123537e-02,6.959481391262876127e-01
9.220000000000000000e+02,7.375999999999937511e-05,2.887219346007719651e+03,2.641297558390494349e-02,1.850925901932264639e-01,-3.237455669237424753e-14,5.282595116794024798e-02,3.972034392867272029e-02,6.959481391262881678e-01
9.230000000000000000e+02,7.383999999999937434e-05,2.887219346007729655e+03,2.641297558390424960e-02,1.850925901932266027e-01,-3.237455669237427277e-14,5.282595116793887408e-02,3.972034392867416358e-02,6.959481391262886119e-01
9.240000000000000000e+02,7.391999999999937358e-05,2.887219346007739659e+03,2.641297558390358693e-02,1.850925901932266859e-01,-3.237455669237429170e-14,5.282595116793753487e-02,3.972034392867555136e-02,6.959481391262889449e-01
9.250000000000000000e+02,7.399999999999937281e-05,2.887219346007749209e+03,2.641297558390294509e-02,1.850925901932267970e-01,-3.237455669237431064e-14,5.282595116793626505e-02,3.972034392867689057e-02,6.959481391262893890e-01
9.260000000000000000e+02,7.407999999999937205e-05,2.887219346007758759e+03,2.641297558390233099e-02,1.850925901932269357e-01,-3.237455669237433588e-14,5.282595116793502299e-02,3.972034392867817426e-02,6.959481391262898331e-01
9.270000000000000000e+02,7.415999999999937128e-05,2.887219346007767399e+03,2.641297558390174119e-02,1.850925901932270468e-01,-3.237455669237436112e-14,5.282595116793385032e-02,3.972034392867940938e-02,6.959481391262903882e-01
9.280000000000000000e+02,7.423999999999937051e-05,2.887219346007776039e+03,2.641297558390117220e-02,1.850925901932271578e-01,-3.237455669237438006e-14,5.282595116793271928e-02,3.972034392868060287e-02,6.959481391262907213e-01
9.290000000000000000e+02,7.431999999999936975e-05,2.887219346007784225e+03,2.641297558390063444e-02,1.850925901932272410e-01,-3.237455669237439899e-14,5.282595116793162987e-02,3.972034392868174085e-02,6.959481391262910543e-01
9.300000000000000000e+02,7.439999999999936898e-05,2.887219346007792410e+03,2.641297558390011749e-02,1.850925901932273521e-01,-3.237455669237441792e-14,5.282595116793059598e-02,3.972034392868281638e-02,6.959481391262913874e-01
9.310000000000000000e+02,7.447999999999936822e-05,2.887219346007799686e+03,2.641297558389962483e-02,1.850925901932274631e-01,-3.237455669237444316e-14,5.282595116792961065e-02,3.972034392868385028e-02,6.959481391262919425e-01
9.320000000000000000e+02,7.455999999999936745e-05,2.887219346007806962e+03,2.641297558389915645e-02,1.850925901932275741e-01,-3.237455669237446210e-14,5.282595116792868778e-02,3.972034392868484254e-02,6.959481391262922756e-01
9.330000000000000000e+02,7.463999999999936668e-05,2.887219346007813783e+03,2.641297558389871236e-02,1.850925901932276296e-01,-3.237455669237447472e-14,5.282595116792778572e-02,3.972034392868576541e-02,6.959481391262924976e-01
9.340000000000000000e+02,7.471999999999936592e-05,2.887219346007820604e+03,2.641297558389828562e-02,1.850925901932276851e-01,-3.237455669237448734e-14,5.282595116792694612e-02,3.972034392868663971e-02,6.959481391262927197e-01
9.350000000000000000e+02,7.479999999999936515e-05,2.887219346007826516e+03,2.641297558389789357e-02,1.850925901932277684e-01,-3.237455669237449996e-14,5.282595116792614814e-02,3.972034392868747238e-02,6.959481391262930527e-01
9.360000000000000000e+02,7.487999999999936439e-05,2.887219346007832428e+03,2.641297558389751887e-02,1.850925901932278239e-01,-3.237455669237451890e-14,5.282595116792541262e-02,3.972034392868825647e-02,6.959481391262932748e-01
9.370000000000000000e+02,7.495999999999936362e-05,2.887219346007837885e+03,2.641297558389717540e-02,1.850925901932279072e-01,-3.237455669237453152e-14,5.282595116792472567e-02,3.972034392868898506e-02,6.959481391262936079e-01
9.380000000000000000e+02,7.503999999999936285e-05,2.887219346007843342e+03,2.641297558389685968e-02,1.850925901932279904e-01,-3.237455669237454414e-14,5.282595116792408035e-02,3.972034392868965813e-02,6.959481391262938299e-01
9.390000000000000000e+02,7.511999999999936209e-05,2.887219346007847889e+03,2.641297558389655784e-02,1.850925901932280460e-01,-3.237455669237456307e-14,5.282595116792349055e-02,3.972034392869028263e-02,6.959481391262940519e-01
9.400000000000000000e+02,7.519999999999936132e-05,2.887219346007852437e+03,2.641297558389628375e-02,1.850925901932280737e-01,-3.237455669237456307e-14,5.282595116792292850e-02,3.972034392869085162e-02,6.959481391262941630e-01
9.410000000000000000e+02,7.527999999999936056e-05,2.887219346007856529e+03,2.641297558389603742e-02,1.850925901932281570e-01,-3.237455669237457569e-14,5.282595116792244971e-02,3.972034392869137204e-02,6.959481391262944960e-01
9.420000000000000000e+02,7.535999999999935979e-05,2.887219346007860167e+03,2.641297558389581190e-02,1.850925901932281847e-01,-3.237455669237458832e-14,5.282595116792198481e-02,3.972034392869183694e-02,6.959481391262946071e-01
9.430000000000000000e+02,7.543999999999935902e-05,2.887219346007863805e+03,2.641297558389561068e-02,1.850925901932282402e-01,-3.237455669237459463e-14,5.282595116792159623e-02,3.972034392869226715e-02,6.959481391262947181e-01
9.440000000000000000e+02,7.551999999999935826e-05,2.887219346007866989e+03,2.641297558389543373e-02,1.850925901932282402e-01,-3.237455669237460094e-14,5.282595116792123541e-02,3.972034392869262798e-02,6.959481391262948291e-01
9.450000000000000000e+02,7.559999999999935749e-05,2.887219346007869717e+03,2.641297558389528455e-02,1.850925901932282680e-01,-3.237455669237460725e-14,5.282595116792093010e-02,3.972034392869294717e-02,6.959481391262949401e-01
9.460000000000000000e+02,7.567999999999935673e-05,2.887219346007871991e+03,2.641297558389515618e-02,1.850925901932283235e-01,-3.237455669237461987e-14,5.282595116792068723e-02,3.972034392869321778e-02,6.959481391262951622e-01
9.470000000000000000e+02,7.575999999999935596e-05,2.887219346007873810e+03,2.641297558389505210e-02,1.850925901932283235e-01,-3.237455669237462618e-14,5.282595116792047907e-02,3.972034392869342595e-02,6.959481391262951622e-01
9.480000000000000000e+02,7.583999999999935519e-05,2.887219346007875629e+03,2.641297558389497577e-02,1.850925901932283235e-01,-3.237455669237462618e-14,5.282595116792031253e-02,3.972034392869359248e-02,6.959481391262951622e-01
9.490000000000000000e+02,7.591999999999935443e-05,2.887219346007876993e+03,2.641297558389492026e-02,1.850925901932283513e-01,-3.237455669237462618e-14,5.282595116792020151e-02,3.972034392869371044e-02,6.959481391262951622e-01
9.500000000000000000e+02,7.599999999999935366e-05,2.887219346007877903e+03,2.641297558389489250e-02,1.850925901932283513e-01,-3.237455669237463249e-14,5.282595116792014600e-02,3.972034392869376596e-02,6.959481391262951622e-01
9.510000000000000000e+02,7.607999999999935290e-05,2.887219346007878812e+03,2.641297558389488556e-02,1.850925901932283513e-01,-3.237455669237463249e-14,5.282595116792014600e-02,3.972034392869377289e-02,6.959481391262951622e-01
9.520000000000000000e+02,7.615999999999935213e-05,2.887219346007879267e+03,2.641297558389490291e-02,1.850925901932283513e-01,-3.237455669237463249e-14,5.282595116792018070e-02,3.972034392869373126e-02,6.959481391262951622e-01
9.530000000000000000e+02,7.623999999999935137e-05,2.887219346007879267e+03,2.641297558389494801e-02,1.850925901932283235e-01,-3.237455669237463249e-14,5.282595116792025702e-02,3.972034392869364799e-02,6.959481391262951622e-01
9.540000000000000000e+02,7.631999999999935060e-05,2.887219346007878812e+03,2.641297558389501740e-02,1.850925901932283235e-01,-3.237455669237463249e-14,5.282595116792039580e-02,3.972034392869349534e-02,6.959481391262951622e-01
9.550000000000000000e+02,7.639999999999934983e-05,2.887219346007877903e+03,2.641297558389511455e-02,1.850925901932283235e-01,-3.237455669237463249e-14,5.282595116792059703e-02,3.972034392869331493e-02,6.959481391262951622e-01
9.560000000000000000e+02,7.647999999999934907e-05,2.887219346007876993e+03,2.641297558389522557e-02,1.850925901932282680e-01,-3.237455669237463249e-14,5.282595116792082601e-02,3.972034392869305819e-02,6.959481391262949401e-01
9.570000000000000000e+02,7.655999999999934830e-05,2.887219346007875629e+03,2.641297558389536781e-02,1.850925901932282402e-01,-3.237455669237462618e-14,5.282595116792111051e-02,3.972034392869275982e-02,6.959481391262948291e-01
9.580000000000000000e+02,7.663999999999934754e-05,2.887219346007873810e+03,2.641297558389553782e-02,1.850925901932282402e-01,-3.237455669237462618e-14,5.282595116792145051e-02,3.972034392869241981e-02,6.959481391262948291e-01
9.590000000000000000e+02,7.671999999999934677e-05,2.887219346007871536e+03,2.641297558389572517e-02,1.850925901932281847e-01,-3.237455669237461987e-14,5.282595116792181134e-02,3.972034392869201735e-02,6.959481391262946071e-01
9.600000000000000000e+02,7.679999999999934600e-05,2.887219346007869262e+03,2.641297558389593680e-02,1.850925901932281570e-01,-3.237455669237461356e-14,5.282595116792224849e-02,3.972034392869157327e-02,6.959481391262944960e-01
9.610000000000000000e+02,7.687999999999934524e-05,2.887219346007866534e+03,2.641297558389618313e-02,1.850925901932281015e-01,-3.237455669237460725e-14,5.282595116792272727e-02,3.972034392869106673e-02,6.959481391262942740e-01
9.620000000000000000e+02,7.695999999999934447e-05,2.887219346007863351e+03,2.641297558389644334e-02,1.850925901932280460e-01,-3.237455669237459463e-14,5.282595116792324769e-02,3.972034392869051161e-02,6.959481391262940519e-01
9.630000000000000000e+02,7.703999999999934371e-05,2.887219346007860167e+03,2.641297558389673478e-02,1.850925901932280182e-01,-3.237455669237459463e-14,5.282595116792383055e-02,3.972034392868992181e-02,6.959481391262939409e-01
9.640000000000000000e+02,7.711999999999934294e-05,2.887219346007856075e+03,2.641297558389704356e-02,1.850925901932279349e-01,-3.237455669237458200e-14,5.282595116792444812e-02,3.972034392868925567e-02,6.959481391262936079e-01
9.650000000000000000e+02,7.719999999999934217e-05,2.887219346007851982e+03,2.641297558389738009e-02,1.850925901932278794e-01,-3.237455669237457569e-14,5.282595116792512119e-02,3.972034392868855485e-02,6.959481391262934968e-01
9.660000000000000000e+02,7.727999999999934141e-05,2.887219346007847435e+03,2.641297558389773745e-02,1.850925901932278239e-01,-3.237455669237456307e-14,5.282595116792584977e-02,3.972034392868779851e-02,6.959481391262931638e-01
9.670000000000000000e+02,7.735999999999934064e-05,2.887219346007842887e+03,2.641297558389812603e-02,1.850925901932277684e-01,-3.237455669237455676e-14,5.282595116792662693e-02,3.972034392868699360e-02,6.959481391262930527e-01
9.680000000000000000e+02,7.743999999999933988e-05,2.887219346007837430e+03,2.641297558389853542e-02,1.850925901932276574e-01,-3.237455669237453783e-14,5.282595116792743878e-02,3.972034392868613317e-02,6.959481391262926087e-01
9.690000000000000000e+02,7.751999999999933911e-05,2.887219346007831973e+03,2.641297558389897257e-02,1.850925901932276019e-01,-3.237455669237453152e-14,5.282595116792830614e-02,3.972034392868522418e-02,6.959481391262923866e-01
9.700000000000000000e+02,7.759999999999933834e-05,2.887219346007826061e+03,2.641297558389943054e-02,1.850925901932274908e-01,-3.237455669237451258e-14,5.282595116792922207e-02,3.972034392868425967e-02,6.959481391262919425e-01
9.710000000000000000e+02,7.767999999999933758e-05,2.887219346007819695e+03,2.641297558389991279e-02,1.850925901932274076e-01,-3.237455669237449996e-14,5.282595116793018658e-02,3.972034392868324659e-02,6.959481391262916095e-01
9.720000000000000000e+02,7.775999999999933681e-05,2.887219346007813328e+03,2.641297558390041586e-02,1.850925901932272688e-01,-3.237455669237448103e-14,5.282595116793120660e-02,3.972034392868218494e-02,6.959481391262911654e-01
9.730000000000000000e+02,7.783999999999933605e-05,2.887219346007806507e+03,2.641297558390095709e-02,1.850925901932272133e-01,-3.237455669237447472e-14,5.282595116793227519e-02,3.972034392868108166e-02,6.959481391262909433e-01
9.740000000000000000e+02,7.791999999999933528e-05,2.887219346007799231e+03,2.641297558390150874e-02,1.850925901932270745e-01,-3.237455669237444948e-14,5.282595116793337847e-02,3.972034392867990205e-02,6.959481391262903882e-01
9.750000000000000000e+02,7.799999999999933451e-05,2.887219346007791501e+03,2.641297558390208813e-02,1.850925901932269912e-01,-3.237455669237443054e-14,5.282595116793453727e-02,3.972034392867868080e-02,6.959481391262900551e-01
9.760000000000000000e+02,7.807999999999933375e-05,2.887219346007783770e+03,2.641297558390269182e-02,1.850925901932268802e-01,-3.237455669237441792e-14,5.282595116793575851e-02,3.972034392867742486e-02,6.959481391262897221e-01
9.770000000000000000e+02,7.815999999999933298e-05,2.887219346007775130e+03,2.641297558390331979e-02,1.850925901932267414e-01,-3.237455669237439268e-14,5.282595116793701445e-02,3.972034392867610647e-02,6.959481391262891670e-01
9.780000000000000000e+02,7.823999999999933222e-05,2.887219346007766489e+03,2.641297558390397551e-02,1.850925901932266304e-01,-3.237455669237437374e-14,5.282595116793832590e-02,3.972034392867473951e-02,6.959481391262887229e-01
9.790000000000000000e+02,7.831999999999933145e-05,2.887219346007757849e+03,2.641297558390465552e-02,1.850925901932264916e-01,-3.237455669237435481e-14,5.282595116793967205e-02,3.972034392867331010e-02,6.959481391262882788e-01
9.800000000000000000e+02,7.839999999999933068e-05,2.887219346007748300e+03,2.641297558390535288e-02,1.850925901932263529e-01,-3.237455669237432957e-14,5.282595116794108064e-02,3.972034392867183905e-02,6.959481391262877237e-01
9.810000000000000000e+02,7.847999999999932992e-05,2.887219346007738750e+03,2.641297558390608147e-02,1.850925901932262141e-01,-3.237455669237431064e-14,5.282595116794253781e-02,3.972034392867031943e-02,6.959481391262871686e-01
9.820000000000000000e+02,7.855999999999932915e-05,2.887219346007728745e+03,2.641297558390683781e-02,1.850925901932260753e-01,-3.237455669237428539e-14,5.282595116794403661e-02,3.972034392866874430e-02,6.959481391262866135e-01
9.830000000000000000e+02,7.863999999999932839e-05,2.887219346007718286e+03,2.641297558390760802e-02,1.850925901932259365e-01,-3.237455669237426015e-14,5.282595116794559092e-02,3.972034392866712060e-02,6.959481391262860583e-01
9.840000000000000000e+02,7.871999999999932762e-05,2.887219346007707827e+03,2.641297558390840600e-02,1.850925901932257700e-01,-3.237455669237423491e-14,5.282595116794717299e-02,3.972034392866543445e-02,6.959481391262855032e-01
9.850000000000000000e+02,7.879999999999932685e-05,2.887219346007696458e+03,2.641297558390923519e-02,1.850925901932256312e-01,-3.237455669237420966e-14,5.282595116794884527e-02,3.972034392866372055e-02,6.959481391262850591e-01
9.860000000000000000e+02,7.887999999999932609e-05,2.887219346007685090e+03,2.641297558391008521e-02,1.850925901932254647e-01,-3.237455669237418442e-14,5.282595116795053142e-02,3.972034392866193725e-02,6.959481391262843930e-01
9.870000000000000000e+02,7.895999999999932532e-05,2.887219346007673721e+03,2.641297558391094910e-02,1.850925901932252704e-01,-3.237455669237415286e-14,5.282595116795227308e-02,3.972034392866010538e-02,6.959481391262836159e-01
9.880000000000000000e+02,7.903999999999932456e-05,2.887219346007661443e+03,2.641297558391186157e-02,1.850925901932251594e-01,-3.237455669237413393e-14,5.282595116795408413e-02,3.972034392865822494e-02,6.959481391262831718e-01
9.890000000000000000e+02,7.911999999999932379e-05,2.887219346007649165e+03,2.641297558391277403e-02,1.850925901932249373e-01,-3.237455669237408975e-14,5.282595116795590906e-02,3.972034392865628899e-02,6.959481391262823946e-01
9.900000000000000000e+02,7.919999999999932302e-05,2.887219346007636432e+03,2.641297558391372466e-02,1.850925901932247430e-01,-3.237455669237406451e-14,5.282595116795781032e-02,3.972034392865431141e-02,6.959481391262817285e-01
9.910000000000000000e+02,7.927999999999932226e-05,2.887219346007623244e+03,2.641297558391469610e-02,1.850925901932245765e-01,-3.237455669237403927e-14,5.282595116795975321e-02,3.972034392865227831e-02,6.959481391262810623e-01
9.920000000000000000e+02,7.935999999999932149e-05,2.887219346007609602e+03,2.641297558391569530e-02,1.850925901932244100e-01,-3.237455669237400771e-14,5.282595116796175161e-02,3.972034392865018970e-02,6.959481391262803962e-01
9.930000000000000000e+02,7.943999999999932073e-05,2.887219346007595959e+03,2.641297558391671185e-02,1.850925901932242157e-01,-3.237455669237397616e-14,5.282595116796379164e-02,3.972034392864805946e-02,6.959481391262797301e-01
9.940000000000000000e+02,7.951999999999931996e-05,2.887219346007581862e+03,2.641297558391775963e-02,1.850925901932240492e-01,-3.237455669237395092e-14,5.282595116796589413e-02,3.972034392864587371e-02,6.959481391262790639e-01
9.950000000000000000e+02,7.959999999999931920e-05,2.887219346007567310e+03,2.641297558391882128e-02,1.850925901932237994e-01,-3.237455669237390674e-14,5.282595116796801743e-02,3.972034392864363245e-02,6.959481391262780647e-01
9.960000000000000000e+02,7.967999999999931843e-05,2.887219346007552303e+03,2.641297558391991415e-02,1.850925901932235773e-01,-3.237455669237386887e-14,5.282595116797020318e-02,3.972034392864132873e-02,6.959481391262772876e-01
9.970000000000000000e+02,7.975999999999931766e-05,2.887219346007537297e+03,2.641297558392103131e-02,1.850925901932233830e-01,-3.237455669237383101e-14,5.282595116797243751e-02,3.972034392863900421e-02,6.959481391262765104e-01
9.980000000000000000e+02,7.983999999999931690e-05,2.887219346007521835e+03,2.641297558392217276e-02,1.850925901932231610e-01,-3.237455669237379314e-14,5.282595116797472040e-02,3.972034392863660335e-02,6.959481391262757333e-01
9.990000000000000000e+02,7.991999999999931613e-05,2.887219346007505919e+03,2.641297558392333850e-02,1.850925901932229112e-01,-3.237455669237375528e-14,5.282595116797705187e-02,3.972034392863416086e-02,6.959481391262748451e-01
1.000000000000000000e+03,7.999999999999931537e-05,2.887219346007489548e+03,2.641297558392453199e-02,1.850925901932227169e-01,-3.237455669237372372e-14,5.282595116797943191e-02,3.972034392863166979e-02,6.959481391262740679e-01
1.001000000000000000e+03,8.007999999999931460e-05,2.887219346007473177e+03,2.641297558392574282e-02,1.850925901932224948e-01,-3.237455669237367955e-14,5.282595116798186052e-02,3.972034392862911628e-02,6.959481391262731798e-01
1.002000000000000000e+03,8.015999999999931383e-05,2.887219346007456352e+03,2.641297558392698142e-02,1.850925901932222450e-01,-3.237455669237363537e-14,5.282595116798433771e-02,3.972034392862652113e-02,6.959481391262721806e-01
1.003000000000000000e+03,8.023999999999931307e-05,2.887219346007439071e+03,2.641297558392825470e-02,1.850925901932220508e-01,-3.237455669237361013e-14,5.282595116798688428e-02,3.972034392862388436e-02,6.959481391262715144e-01
1.004000000000000000e+03,8.031999999999931230e-05,2.887219346007421336e+03,2.641297558392953493e-02,1.850925901932217454e-01,-3.237455669237355964e-14,5.282595116798944473e-02,3.972034392862117125e-02,6.959481391262704042e-01
1.005000000000000000e+03,8.039999999999931154e-05,2.887219346007403601e+03,2.641297558393084985e-02,1.850925901932214956e-01,-3.237455669237351546e-14,5.282595116799207458e-02,3.972034392861841651e-02,6.959481391262695160e-01
1.006000000000000000e+03,8.047999999999931077e-05,2.887219346007385411e+03,2.641297558393218559e-02,1.850925901932212736e-01,-3.237455669237347129e-14,5.282595116799474605e-02,3.972034392861562707e-02,6.959481391262685168e-01
1.007000000000000000e+03,8.055999999999931000e-05,2.887219346007366767e+03,2.641297558393354561e-02,1.850925901932209960e-01,-3.237455669237343342e-14,5.282595116799746610e-02,3.972034392861277519e-02,6.959481391262675176e-01
1.008000000000000000e+03,8.063999999999930924e-05,2.887219346007347667e+03,2.641297558393493339e-02,1.850925901932207185e-01,-3.237455669237338294e-14,5.282595116800023471e-02,3.972034392860986085e-02,6.959481391262665184e-01
1.009000000000000000e+03,8.071999999999930847e-05,2.887219346007328113e+03,2.641297558393634545e-02,1.850925901932204687e-01,-3.237455669237333876e-14,5.282595116800305884e-02,3.972034392860691876e-02,6.959481391262656302e-01
1.010000000000000000e+03,8.079999999999930771e-05,2.887219346007308559e+03,2.641297558393778180e-02,1.850925901932202189e-01,-3.237455669237329458e-14,5.282595116800593849e-02,3.972034392860392116e-02,6.959481391262646310e-01
1.011000000000000000e+03,8.087999999999930694e-05,2.887219346007288550e+03,2.641297558393923897e-02,1.850925901932199136e-01,-3.237455669237324410e-14,5.282595116800885282e-02,3.972034392860084723e-02,6.959481391262635208e-01
1.012000000000000000e+03,8.095999999999930617e-05,2.887219346007268541e+03,2.641297558394072043e-02,1.850925901932196360e-01,-3.237455669237319992e-14,5.282595116801181573e-02,3.972034392859774554e-02,6.959481391262624106e-01
1.013000000000000000e+03,8.103999999999930541e-05,2.887219346007247623e+03,2.641297558394222270e-02,1.850925901932193307e-01,-3.237455669237314312e-14,5.282595116801482027e-02,3.972034392859458141e-02,6.959481391262613004e-01
1.014000000000000000e+03,8.111999999999930464e-05,2.887219346007226704e+03,2.641297558394375966e-02,1.850925901932190532e-01,-3.237455669237309895e-14,5.282595116801789420e-02,3.972034392859137564e-02,6.959481391262603012e-01
1.015000000000000000e+03,8.119999999999930388e-05,2.887219346007205331e+03,2.641297558394532091e-02,1.850925901932188034e-01,-3.237455669237304846e-14,5.282595116802101670e-02,3.972034392858812130e-02,6.959481391262593020e-01
1.016000000000000000e+03,8.127999999999930311e-05,2.887219346007183503e+03,2.641297558394689604e-02,1.850925901932184703e-01,-3.237455669237300428e-14,5.282595116802416696e-02,3.972034392858480450e-02,6.959481391262580807e-01
1.017000000000000000e+03,8.135999999999930234e-05,2.887219346007161676e+03,2.641297558394850239e-02,1.850925901932181650e-01,-3.237455669237294748e-14,5.282595116802737967e-02,3.972034392858144608e-02,6.959481391262568595e-01
1.018000000000000000e+03,8.143999999999930158e-05,2.887219346007138938e+03,2.641297558395013650e-02,1.850925901932178597e-01,-3.237455669237289700e-14,5.282595116803064095e-02,3.972034392857802521e-02,6.959481391262557493e-01
1.019000000000000000e+03,8.151999999999930081e-05,2.887219346007116201e+03,2.641297558395178796e-02,1.850925901932175544e-01,-3.237455669237284020e-14,5.282595116803395080e-02,3.972034392857455576e-02,6.959481391262546390e-01
1.020000000000000000e+03,8.159999999999930005e-05,2.887219346007093009e+03,2.641297558395346717e-02,1.850925901932172213e-01,-3.237455669237278340e-14,5.282595116803730922e-02,3.972034392857104468e-02,6.959481391262534178e-01
1.021000000000000000e+03,8.167999999999929928e-05,2.887219346007069817e+03,2.641297558395517067e-02,1.850925901932168882e-01,-3.237455669237272660e-14,5.282595116804071622e-02,3.972034392856747809e-02,6.959481391262520855e-01
1.022000000000000000e+03,8.175999999999929851e-05,2.887219346007046170e+03,2.641297558395689846e-02,1.850925901932165552e-01,-3.237455669237267612e-14,5.282595116804417179e-02,3.972034392856384905e-02,6.959481391262508643e-01
1.023000000000000000e+03,8.183999999999929775e-05,2.887219346007021613e+03,2.641297558395864706e-02,1.850925901932162221e-01,-3.237455669237261301e-14,5.282595116804766899e-02,3.972034392856018531e-02,6.959481391262496430e-01
1.024000000000000000e+03,8.191999999999929698e-05,2.887219346006997512e+03,2.641297558396042341e-02,1.850925901932158890e-01,-3.237455669237255621e-14,5.282595116805122171e-02,3.972034392855645912e-02,6.959481391262483108e-01
1.025000000000000000e+03,8.199999999999929622e-05,2.887219346006972501e+03,2.641297558396222406e-02,1.850925901932155559e-01,-3.237455669237249310e-14,5.282595116805482299e-02,3.972034392855268436e-02,6.959481391262470895e-01
1.026000000000000000e+03,8.207999999999929545e-05,2.887219346006947490e+03,2.641297558396404899e-02,1.850925901932151951e-01,-3.237455669237243630e-14,5.282595116805847979e-02,3.972034392854886797e-02,6.959481391262457572e-01
1.027000000000000000e+03,8.215999999999929468e-05,2.887219346006922024e+03,2.641297558396590167e-02,1.850925901932148621e-01,-3.237455669237237950e-14,5.282595116806217822e-02,3.972034392854498913e-02,6.959481391262444250e-01
1.028000000000000000e+03,8.223999999999929392e-05,2.887219346006896103e+03,2.641297558396777517e-02,1.850925901932145012e-01,-3.237455669237231640e-14,5.282595116806591828e-02,3.972034392854106866e-02,6.959481391262430927e-01
1.029000000000000000e+03,8.231999999999929315e-05,2.887219346006869728e+03,2.641297558396967296e-02,1.850925901932141404e-01,-3.237455669237225329e-14,5.282595116806972080e-02,3.972034392853709267e-02,6.959481391262417604e-01
