Iteration,Time (s),Temperature,O2,H2O,CH4,CO,CO2,N2
1.058000000000000000e+03,8.463999999999927094e-05,3.017164728755921715e+03,3.076674397471423905e-02,1.842648775714289533e-01,-5.042943845590984727e-14,6.153348794963064972e-02,3.059895083608382693e-02,6.928359396681926796e-01
1.059000000000000000e+03,8.471999999999927017e-05,3.017164728755919441e+03,3.076674397471509947e-02,1.842648775714287868e-01,-5.042943845590976523e-14,6.153348794963236362e-02,3.059895083608201935e-02,6.928359396681920135e-01
1.060000000000000000e+03,8.479999999999926941e-05,3.017164728755917167e+03,3.076674397471596684e-02,1.842648775714286480e-01,-5.042943845590970212e-14,6.153348794963409141e-02,3.059895083608023605e-02,6.928359396681915694e-01
1.061000000000000000e+03,8.487999999999926864e-05,3.017164728755914894e+03,3.076674397471681338e-02,1.842648775714284259e-01,-5.042943845590960746e-14,6.153348794963579144e-02,3.059895083607842847e-02,6.928359396681907922e-01
1.062000000000000000e+03,8.495999999999926788e-05,3.017164728755912620e+03,3.076674397471767727e-02,1.842648775714283149e-01,-5.042943845590954435e-14,6.153348794963751922e-02,3.059895083607664171e-02,6.928359396681903482e-01
1.063000000000000000e+03,8.503999999999926711e-05,3.017164728755910346e+03,3.076674397471852382e-02,1.842648775714281484e-01,-5.042943845590946862e-14,6.153348794963921925e-02,3.059895083607485147e-02,6.928359396681896820e-01
1.064000000000000000e+03,8.511999999999926634e-05,3.017164728755908072e+03,3.076674397471937383e-02,1.842648775714279541e-01,-5.042943845590938658e-14,6.153348794964092622e-02,3.059895083607306471e-02,6.928359396681890159e-01
1.065000000000000000e+03,8.519999999999926558e-05,3.017164728755905799e+03,3.076674397472022732e-02,1.842648775714278153e-01,-5.042943845590932347e-14,6.153348794964263319e-02,3.059895083607129182e-02,6.928359396681884608e-01
1.066000000000000000e+03,8.527999999999926481e-05,3.017164728755903525e+03,3.076674397472107386e-02,1.842648775714276488e-01,-5.042943845590924774e-14,6.153348794964430546e-02,3.059895083606951546e-02,6.928359396681877946e-01
1.067000000000000000e+03,8.535999999999926405e-05,3.017164728755901251e+03,3.076674397472191694e-02,1.842648775714274823e-01,-5.042943845590917201e-14,6.153348794964599855e-02,3.059895083606773911e-02,6.928359396681872395e-01
1.068000000000000000e+03,8.543999999999926328e-05,3.017164728755898977e+03,3.076674397472276695e-02,1.842648775714273435e-01,-5.042943845590910259e-14,6.153348794964769858e-02,3.059895083606598357e-02,6.928359396681866844e-01
1.069000000000000000e+03,8.551999999999926251e-05,3.017164728755896704e+03,3.076674397472359962e-02,1.842648775714271492e-01,-5.042943845590902055e-14,6.153348794964936391e-02,3.059895083606421415e-02,6.928359396681860183e-01
1.070000000000000000e+03,8.559999999999926175e-05,3.017164728755894430e+03,3.076674397472443576e-02,1.842648775714269826e-01,-5.042943845590893851e-14,6.153348794965104313e-02,3.059895083606245514e-02,6.928359396681853521e-01
1.071000000000000000e+03,8.567999999999926098e-05,3.017164728755892611e+03,3.076674397472528230e-02,1.842648775714268716e-01,-5.042943845590887540e-14,6.153348794965274315e-02,3.059895083606070307e-02,6.928359396681849081e-01
1.072000000000000000e+03,8.575999999999926022e-05,3.017164728755890337e+03,3.076674397472611844e-02,1.842648775714267051e-01,-5.042943845590880598e-14,6.153348794965440155e-02,3.059895083605895100e-02,6.928359396681842419e-01
1.073000000000000000e+03,8.583999999999925945e-05,3.017164728755888063e+03,3.076674397472695111e-02,1.842648775714265386e-01,-5.042943845590873025e-14,6.153348794965606688e-02,3.059895083605720240e-02,6.928359396681835758e-01
1.074000000000000000e+03,8.591999999999925869e-05,3.017164728755886244e+03,3.076674397472778030e-02,1.842648775714263720e-01,-5.042943845590865452e-14,6.153348794965772528e-02,3.059895083605546420e-02,6.928359396681830207e-01
1.075000000000000000e+03,8.599999999999925792e-05,3.017164728755883971e+03,3.076674397472860950e-02,1.842648775714262055e-01,-5.042943845590857879e-14,6.153348794965937674e-02,3.059895083605372254e-02,6.928359396681823545e-01
1.076000000000000000e+03,8.607999999999925715e-05,3.017164728755881697e+03,3.076674397472944217e-02,1.842648775714260390e-01,-5.042943845590849674e-14,6.153348794966103513e-02,3.059895083605198782e-02,6.928359396681817994e-01
1.077000000000000000e+03,8.615999999999925639e-05,3.017164728755879878e+03,3.076674397473027484e-02,1.842648775714259279e-01,-5.042943845590844626e-14,6.153348794966270047e-02,3.059895083605026003e-02,6.928359396681813553e-01
1.078000000000000000e+03,8.623999999999925562e-05,3.017164728755877604e+03,3.076674397473109709e-02,1.842648775714257614e-01,-5.042943845590837053e-14,6.153348794966435192e-02,3.059895083604853919e-02,6.928359396681808002e-01
1.079000000000000000e+03,8.631999999999925486e-05,3.017164728755875785e+03,3.076674397473191588e-02,1.842648775714255949e-01,-5.042943845590829480e-14,6.153348794966600338e-02,3.059895083604680793e-02,6.928359396681801341e-01
1.080000000000000000e+03,8.639999999999925409e-05,3.017164728755873966e+03,3.076674397473273814e-02,1.842648775714254283e-01,-5.042943845590821907e-14,6.153348794966762708e-02,3.059895083604509056e-02,6.928359396681794680e-01
1.081000000000000000e+03,8.647999999999925332e-05,3.017164728755871693e+03,3.076674397473355346e-02,1.842648775714252896e-01,-5.042943845590814333e-14,6.153348794966926466e-02,3.059895083604338359e-02,6.928359396681789129e-01
1.082000000000000000e+03,8.655999999999925256e-05,3.017164728755869874e+03,3.076674397473436878e-02,1.842648775714250953e-01,-5.042943845590807392e-14,6.153348794967088836e-02,3.059895083604166968e-02,6.928359396681782467e-01
1.083000000000000000e+03,8.663999999999925179e-05,3.017164728755867600e+03,3.076674397473518410e-02,1.842648775714249842e-01,-5.042943845590801081e-14,6.153348794967253288e-02,3.059895083603996618e-02,6.928359396681778026e-01
1.084000000000000000e+03,8.671999999999925103e-05,3.017164728755865781e+03,3.076674397473599595e-02,1.842648775714248177e-01,-5.042943845590793508e-14,6.153348794967414964e-02,3.059895083603826269e-02,6.928359396681771365e-01
1.085000000000000000e+03,8.679999999999925026e-05,3.017164728755863962e+03,3.076674397473680780e-02,1.842648775714246789e-01,-5.042943845590785934e-14,6.153348794967577334e-02,3.059895083603656613e-02,6.928359396681765814e-01
1.086000000000000000e+03,8.687999999999924949e-05,3.017164728755862143e+03,3.076674397473760925e-02,1.842648775714244846e-01,-5.042943845590778361e-14,6.153348794967739011e-02,3.059895083603487304e-02,6.928359396681760263e-01
1.087000000000000000e+03,8.695999999999924873e-05,3.017164728755860324e+03,3.076674397473841416e-02,1.842648775714243181e-01,-5.042943845590771419e-14,6.153348794967899299e-02,3.059895083603318341e-02,6.928359396681753601e-01
1.088000000000000000e+03,8.703999999999924796e-05,3.017164728755858050e+03,3.076674397473922254e-02,1.842648775714242071e-01,-5.042943845590765109e-14,6.153348794968060281e-02,3.059895083603150073e-02,6.928359396681749161e-01
1.089000000000000000e+03,8.711999999999924720e-05,3.017164728755856231e+03,3.076674397474002745e-02,1.842648775714240683e-01,-5.042943845590757536e-14,6.153348794968221264e-02,3.059895083602981458e-02,6.928359396681743609e-01
1.090000000000000000e+03,8.719999999999924643e-05,3.017164728755854412e+03,3.076674397474082889e-02,1.842648775714239018e-01,-5.042943845590750594e-14,6.153348794968381552e-02,3.059895083602814231e-02,6.928359396681738058e-01
1.091000000000000000e+03,8.727999999999924566e-05,3.017164728755852593e+03,3.076674397474162687e-02,1.842648775714237352e-01,-5.042943845590743020e-14,6.153348794968539065e-02,3.059895083602646310e-02,6.928359396681731397e-01
1.092000000000000000e+03,8.735999999999924490e-05,3.017164728755850774e+03,3.076674397474241443e-02,1.842648775714235687e-01,-5.042943845590736078e-14,6.153348794968698660e-02,3.059895083602479082e-02,6.928359396681724736e-01
1.093000000000000000e+03,8.743999999999924413e-05,3.017164728755848955e+03,3.076674397474321587e-02,1.842648775714234577e-01,-5.042943845590729137e-14,6.153348794968859642e-02,3.059895083602313590e-02,6.928359396681720295e-01
1.094000000000000000e+03,8.751999999999924337e-05,3.017164728755847136e+03,3.076674397474400691e-02,1.842648775714232912e-01,-5.042943845590722195e-14,6.153348794969017155e-02,3.059895083602147056e-02,6.928359396681714744e-01
1.095000000000000000e+03,8.759999999999924260e-05,3.017164728755845772e+03,3.076674397474480835e-02,1.842648775714231801e-01,-5.042943845590715884e-14,6.153348794969176749e-02,3.059895083601981911e-02,6.928359396681710303e-01
1.096000000000000000e+03,8.767999999999924183e-05,3.017164728755843953e+03,3.076674397474559244e-02,1.842648775714230136e-01,-5.042943845590708942e-14,6.153348794969333568e-02,3.059895083601817112e-02,6.928359396681703641e-01
1.097000000000000000e+03,8.775999999999924107e-05,3.017164728755842134e+03,3.076674397474637654e-02,1.842648775714228471e-01,-5.042943845590700738e-14,6.153348794969490387e-02,3.059895083601651619e-02,6.928359396681696980e-01
1.098000000000000000e+03,8.783999999999924030e-05,3.017164728755840315e+03,3.076674397474715716e-02,1.842648775714226805e-01,-5.042943845590693796e-14,6.153348794969647206e-02,3.059895083601487167e-02,6.928359396681691429e-01
1.099000000000000000e+03,8.791999999999923954e-05,3.017164728755838496e+03,3.076674397474794126e-02,1.842648775714225418e-01,-5.042943845590686854e-14,6.153348794969804025e-02,3.059895083601323409e-02,6.928359396681685878e-01
1.100000000000000000e+03,8.799999999999923877e-05,3.017164728755837132e+03,3.076674397474872882e-02,1.842648775714224307e-01,-5.042943845590681174e-14,6.153348794969960844e-02,3.059895083601160345e-02,6.928359396681681437e-01
1.101000000000000000e+03,8.807999999999923800e-05,3.017164728755835313e+03,3.076674397474950251e-02,1.842648775714222364e-01,-5.042943845590673601e-14,6.153348794970115582e-02,3.059895083600996588e-02,6.928359396681674776e-01
1.102000000000000000e+03,8.815999999999923724e-05,3.017164728755833494e+03,3.076674397475027967e-02,1.842648775714220977e-01,-5.042943845590666028e-14,6.153348794970271013e-02,3.059895083600833524e-02,6.928359396681669224e-01
1.103000000000000000e+03,8.823999999999923647e-05,3.017164728755832130e+03,3.076674397475106029e-02,1.842648775714219866e-01,-5.042943845590660979e-14,6.153348794970427138e-02,3.059895083600671500e-02,6.928359396681664784e-01
1.104000000000000000e+03,8.831999999999923571e-05,3.017164728755830311e+03,3.076674397475182704e-02,1.842648775714218201e-01,-5.042943845590652775e-14,6.153348794970581875e-02,3.059895083600509824e-02,6.928359396681658122e-01
1.105000000000000000e+03,8.839999999999923494e-05,3.017164728755828946e+03,3.076674397475259726e-02,1.842648775714216536e-01,-5.042943845590645833e-14,6.153348794970735919e-02,3.059895083600347454e-02,6.928359396681653681e-01
1.106000000000000000e+03,8.847999999999923417e-05,3.017164728755827127e+03,3.076674397475336747e-02,1.842648775714215148e-01,-5.042943845590638260e-14,6.153348794970889268e-02,3.059895083600186472e-02,6.928359396681648130e-01
1.107000000000000000e+03,8.855999999999923341e-05,3.017164728755825763e+03,3.076674397475413769e-02,1.842648775714214038e-01,-5.042943845590633211e-14,6.153348794971044006e-02,3.059895083600025836e-02,6.928359396681642579e-01
1.108000000000000000e+03,8.863999999999923264e-05,3.017164728755823944e+03,3.076674397475490097e-02,1.842648775714212095e-01,-5.042943845590625007e-14,6.153348794971196661e-02,3.059895083599865201e-02,6.928359396681637028e-01
1.109000000000000000e+03,8.871999999999923188e-05,3.017164728755822580e+03,3.076674397475566425e-02,1.842648775714210707e-01,-5.042943845590618065e-14,6.153348794971349317e-02,3.059895083599705259e-02,6.928359396681631477e-01
1.110000000000000000e+03,8.879999999999923111e-05,3.017164728755821216e+03,3.076674397475642753e-02,1.842648775714209597e-01,-5.042943845590611754e-14,6.153348794971501279e-02,3.059895083599546359e-02,6.928359396681627036e-01
1.111000000000000000e+03,8.887999999999923034e-05,3.017164728755819397e+03,3.076674397475718040e-02,1.842648775714207654e-01,-5.042943845590604181e-14,6.153348794971651159e-02,3.059895083599386417e-02,6.928359396681619264e-01
1.112000000000000000e+03,8.895999999999922958e-05,3.017164728755818032e+03,3.076674397475793674e-02,1.842648775714206266e-01,-5.042943845590597239e-14,6.153348794971804508e-02,3.059895083599228210e-02,6.928359396681614824e-01
1.113000000000000000e+03,8.903999999999922881e-05,3.017164728755816668e+03,3.076674397475869654e-02,1.842648775714204878e-01,-5.042943845590590297e-14,6.153348794971955082e-02,3.059895083599070004e-02,6.928359396681609272e-01
1.114000000000000000e+03,8.911999999999922805e-05,3.017164728755815304e+03,3.076674397475944941e-02,1.842648775714203768e-01,-5.042943845590584617e-14,6.153348794972105656e-02,3.059895083598912491e-02,6.928359396681604832e-01
1.115000000000000000e+03,8.919999999999922728e-05,3.017164728755813485e+03,3.076674397476020228e-02,1.842648775714202103e-01,-5.042943845590577675e-14,6.153348794972256230e-02,3.059895083598754284e-02,6.928359396681599280e-01
1.116000000000000000e+03,8.927999999999922652e-05,3.017164728755812121e+03,3.076674397476095169e-02,1.842648775714200715e-01,-5.042943845590570733e-14,6.153348794972406804e-02,3.059895083598597465e-02,6.928359396681593729e-01
1.117000000000000000e+03,8.935999999999922575e-05,3.017164728755810756e+03,3.076674397476170456e-02,1.842648775714199605e-01,-5.042943845590565053e-14,6.153348794972555991e-02,3.059895083598441340e-02,6.928359396681589288e-01
1.118000000000000000e+03,8.943999999999922498e-05,3.017164728755809392e+03,3.076674397476244355e-02,1.842648775714197940e-01,-5.042943845590558111e-14,6.153348794972705871e-02,3.059895083598284521e-02,6.928359396681583737e-01
1.119000000000000000e+03,8.951999999999922422e-05,3.017164728755808028e+03,3.076674397476318948e-02,1.842648775714196274e-01,-5.042943845590549907e-14,6.153348794972852975e-02,3.059895083598129090e-02,6.928359396681577076e-01
1.120000000000000000e+03,8.959999999999922345e-05,3.017164728755806664e+03,3.076674397476392847e-02,1.842648775714195164e-01,-5.042943845590544859e-14,6.153348794973002162e-02,3.059895083597973658e-02,6.928359396681572635e-01
1.121000000000000000e+03,8.967999999999922269e-05,3.017164728755805299e+03,3.076674397476467093e-02,1.842648775714193776e-01,-5.042943845590537286e-14,6.153348794973149960e-02,3.059895083597818574e-02,6.928359396681567084e-01
1.122000000000000000e+03,8.975999999999922192e-05,3.017164728755803935e+03,3.076674397476540646e-02,1.842648775714192111e-01,-5.042943845590530344e-14,6.153348794973297065e-02,3.059895083597663837e-02,6.928359396681561533e-01
1.123000000000000000e+03,8.983999999999922115e-05,3.017164728755802571e+03,3.076674397476614892e-02,1.842648775714191001e-01,-5.042943845590524664e-14,6.153348794973444863e-02,3.059895083597509793e-02,6.928359396681557092e-01
1.124000000000000000e+03,8.991999999999922039e-05,3.017164728755801661e+03,3.076674397476687403e-02,1.842648775714189335e-01,-5.042943845590517091e-14,6.153348794973591274e-02,3.059895083597355750e-02,6.928359396681550431e-01
1.125000000000000000e+03,8.999999999999921962e-05,3.017164728755800297e+03,3.076674397476761302e-02,1.842648775714188225e-01,-5.042943845590510780e-14,6.153348794973738378e-02,3.059895083597202747e-02,6.928359396681545990e-01
1.126000000000000000e+03,9.007999999999921886e-05,3.017164728755798933e+03,3.076674397476833814e-02,1.842648775714186560e-01,-5.042943845590504469e-14,6.153348794973883401e-02,3.059895083597049398e-02,6.928359396681540439e-01
1.127000000000000000e+03,9.015999999999921809e-05,3.017164728755797569e+03,3.076674397476907019e-02,1.842648775714185450e-01,-5.042943845590497527e-14,6.153348794974029118e-02,3.059895083596896742e-02,6.928359396681535998e-01
1.128000000000000000e+03,9.023999999999921732e-05,3.017164728755796659e+03,3.076674397476978837e-02,1.842648775714183507e-01,-5.042943845590489954e-14,6.153348794974174141e-02,3.059895083596744086e-02,6.928359396681529336e-01
1.129000000000000000e+03,9.031999999999921656e-05,3.017164728755795295e+03,3.076674397477051695e-02,1.842648775714182396e-01,-5.042943845590484274e-14,6.153348794974320551e-02,3.059895083596592819e-02,6.928359396681524895e-01
1.130000000000000000e+03,9.039999999999921579e-05,3.017164728755793931e+03,3.076674397477123860e-02,1.842648775714181009e-01,-5.042943845590477332e-14,6.153348794974464187e-02,3.059895083596441204e-02,6.928359396681519344e-01
1.131000000000000000e+03,9.047999999999921503e-05,3.017164728755793021e+03,3.076674397477196024e-02,1.842648775714179621e-01,-5.042943845590471021e-14,6.153348794974608515e-02,3.059895083596290630e-02,6.928359396681514903e-01
1.132000000000000000e+03,9.055999999999921426e-05,3.017164728755791657e+03,3.076674397477267842e-02,1.842648775714178233e-01,-5.042943845590464710e-14,6.153348794974751457e-02,3.059895083596140056e-02,6.928359396681509352e-01
1.133000000000000000e+03,9.063999999999921349e-05,3.017164728755790748e+03,3.076674397477339312e-02,1.842648775714176845e-01,-5.042943845590457137e-14,6.153348794974893704e-02,3.059895083595989482e-02,6.928359396681503801e-01
1.134000000000000000e+03,9.071999999999921273e-05,3.017164728755789383e+03,3.076674397477411477e-02,1.842648775714175735e-01,-5.042943845590451457e-14,6.153348794975038033e-02,3.059895083595840296e-02,6.928359396681499360e-01
1.135000000000000000e+03,9.079999999999921196e-05,3.017164728755788474e+03,3.076674397477482253e-02,1.842648775714174070e-01,-5.042943845590444515e-14,6.153348794975179586e-02,3.059895083595690415e-02,6.928359396681492699e-01
1.136000000000000000e+03,9.087999999999921120e-05,3.017164728755787110e+03,3.076674397477553724e-02,1.842648775714173237e-01,-5.042943845590438836e-14,6.153348794975323915e-02,3.059895083595542617e-02,6.928359396681489368e-01
1.137000000000000000e+03,9.095999999999921043e-05,3.017164728755786200e+03,3.076674397477624501e-02,1.842648775714171572e-01,-5.042943845590432525e-14,6.153348794975464081e-02,3.059895083595393778e-02,6.928359396681483817e-01
1.138000000000000000e+03,9.103999999999920966e-05,3.017164728755785291e+03,3.076674397477694931e-02,1.842648775714170462e-01,-5.042943845590426214e-14,6.153348794975607022e-02,3.059895083595245979e-02,6.928359396681479376e-01
1.139000000000000000e+03,9.111999999999920890e-05,3.017164728755783926e+03,3.076674397477765360e-02,1.842648775714169074e-01,-5.042943845590419272e-14,6.153348794975747188e-02,3.059895083595097834e-02,6.928359396681473825e-01
1.140000000000000000e+03,9.119999999999920813e-05,3.017164728755783017e+03,3.076674397477835790e-02,1.842648775714167686e-01,-5.042943845590413592e-14,6.153348794975888048e-02,3.059895083594950382e-02,6.928359396681469384e-01
1.141000000000000000e+03,9.127999999999920737e-05,3.017164728755782107e+03,3.076674397477905873e-02,1.842648775714166298e-01,-5.042943845590406650e-14,6.153348794976028213e-02,3.059895083594803972e-02,6.928359396681463833e-01
1.142000000000000000e+03,9.135999999999920660e-05,3.017164728755781198e+03,3.076674397477976303e-02,1.842648775714165188e-01,-5.042943845590401601e-14,6.153348794976167685e-02,3.059895083594657908e-02,6.928359396681460503e-01
1.143000000000000000e+03,9.143999999999920583e-05,3.017164728755779834e+03,3.076674397478045692e-02,1.842648775714163800e-01,-5.042943845590394659e-14,6.153348794976308545e-02,3.059895083594511844e-02,6.928359396681454951e-01
1.144000000000000000e+03,9.151999999999920507e-05,3.017164728755778924e+03,3.076674397478114387e-02,1.842648775714162135e-01,-5.042943845590386455e-14,6.153348794976445241e-02,3.059895083594365781e-02,6.928359396681448290e-01
1.145000000000000000e+03,9.159999999999920430e-05,3.017164728755778015e+03,3.076674397478184123e-02,1.842648775714161025e-01,-5.042943845590382038e-14,6.153348794976585406e-02,3.059895083594221105e-02,6.928359396681444959e-01
1.146000000000000000e+03,9.167999999999920354e-05,3.017164728755777105e+03,3.076674397478253165e-02,1.842648775714159637e-01,-5.042943845590374465e-14,6.153348794976722796e-02,3.059895083594075735e-02,6.928359396681439408e-01
1.147000000000000000e+03,9.175999999999920277e-05,3.017164728755776196e+03,3.076674397478322553e-02,1.842648775714158527e-01,-5.042943845590369416e-14,6.153348794976860880e-02,3.059895083593931406e-02,6.928359396681433857e-01
1.148000000000000000e+03,9.183999999999920200e-05,3.017164728755775286e+03,3.076674397478390902e-02,1.842648775714156861e-01,-5.042943845590361843e-14,6.153348794976997577e-02,3.059895083593787424e-02,6.928359396681429416e-01
1.149000000000000000e+03,9.191999999999920124e-05,3.017164728755774377e+03,3.076674397478459250e-02,1.842648775714155751e-01,-5.042943845590355532e-14,6.153348794977134967e-02,3.059895083593643789e-02,6.928359396681423865e-01
1.150000000000000000e+03,9.199999999999920047e-05,3.017164728755773467e+03,3.076674397478527945e-02,1.842648775714154641e-01,-5.042943845590349852e-14,6.153348794977273051e-02,3.059895083593501194e-02,6.928359396681419424e-01
1.151000000000000000e+03,9.207999999999919971e-05,3.017164728755772558e+03,3.076674397478596293e-02,1.842648775714153253e-01,-5.042943845590343541e-14,6.153348794977409053e-02,3.059895083593358600e-02,6.928359396681414983e-01
1.152000000000000000e+03,9.215999999999919894e-05,3.017164728755772103e+03,3.076674397478663600e-02,1.842648775714151865e-01,-5.042943845590337230e-14,6.153348794977543668e-02,3.059895083593215659e-02,6.928359396681409432e-01
1.153000000000000000e+03,9.223999999999919818e-05,3.017164728755771193e+03,3.076674397478731601e-02,1.842648775714150755e-01,-5.042943845590330920e-14,6.153348794977680364e-02,3.059895083593074105e-02,6.928359396681404991e-01
1.154000000000000000e+03,9.231999999999919741e-05,3.017164728755770284e+03,3.076674397478798909e-02,1.842648775714149090e-01,-5.042943845590324609e-14,6.153348794977814284e-02,3.059895083592931858e-02,6.928359396681399440e-01
1.155000000000000000e+03,9.239999999999919664e-05,3.017164728755769374e+03,3.076674397478866563e-02,1.842648775714148257e-01,-5.042943845590318929e-14,6.153348794977950981e-02,3.059895083592791346e-02,6.928359396681396110e-01
1.156000000000000000e+03,9.247999999999919588e-05,3.017164728755768920e+03,3.076674397478933870e-02,1.842648775714146592e-01,-5.042943845590311987e-14,6.153348794978082820e-02,3.059895083592650139e-02,6.928359396681390558e-01
1.157000000000000000e+03,9.255999999999919511e-05,3.017164728755768010e+03,3.076674397479000830e-02,1.842648775714145482e-01,-5.042943845590306307e-14,6.153348794978216740e-02,3.059895083592510320e-02,6.928359396681386118e-01
1.158000000000000000e+03,9.263999999999919435e-05,3.017164728755767101e+03,3.076674397479066750e-02,1.842648775714144094e-01,-5.042943845590299365e-14,6.153348794978350661e-02,3.059895083592370155e-02,6.928359396681380566e-01
1.159000000000000000e+03,9.271999999999919358e-05,3.017164728755766646e+03,3.076674397479134404e-02,1.842648775714142984e-01,-5.042943845590294316e-14,6.153348794978485276e-02,3.059895083592230336e-02,6.928359396681376126e-01
1.160000000000000000e+03,9.279999999999919281e-05,3.017164728755765736e+03,3.076674397479200324e-02,1.842648775714141596e-01,-5.042943845590287374e-14,6.153348794978617808e-02,3.059895083592091558e-02,6.928359396681370574e-01
1.161000000000000000e+03,9.287999999999919205e-05,3.017164728755765282e+03,3.076674397479266937e-02,1.842648775714140486e-01,-5.042943845590282326e-14,6.153348794978750341e-02,3.059895083591953474e-02,6.928359396681367244e-01
1.162000000000000000e+03,9.295999999999919128e-05,3.017164728755764372e+03,3.076674397479332163e-02,1.842648775714139098e-01,-5.042943845590275384e-14,6.153348794978881486e-02,3.059895083591814696e-02,6.928359396681361693e-01
1.163000000000000000e+03,9.303999999999919052e-05,3.017164728755763917e+03,3.076674397479398082e-02,1.842648775714137988e-01,-5.042943845590269704e-14,6.153348794979012631e-02,3.059895083591677306e-02,6.928359396681357252e-01
1.164000000000000000e+03,9.311999999999918975e-05,3.017164728755763008e+03,3.076674397479464002e-02,1.842648775714136600e-01,-5.042943845590263393e-14,6.153348794979144470e-02,3.059895083591539222e-02,6.928359396681352811e-01
1.165000000000000000e+03,9.319999999999918898e-05,3.017164728755762553e+03,3.076674397479529574e-02,1.842648775714135490e-01,-5.042943845590257713e-14,6.153348794979274228e-02,3.059895083591402526e-02,6.928359396681348370e-01
1.166000000000000000e+03,9.327999999999918822e-05,3.017164728755762098e+03,3.076674397479595147e-02,1.842648775714134379e-01,-5.042943845590252033e-14,6.153348794979406761e-02,3.059895083591266177e-02,6.928359396681343929e-01
1.167000000000000000e+03,9.335999999999918745e-05,3.017164728755761189e+03,3.076674397479659331e-02,1.842648775714132992e-01,-5.042943845590245723e-14,6.153348794979535824e-02,3.059895083591129480e-02,6.928359396681338378e-01
1.168000000000000000e+03,9.343999999999918669e-05,3.017164728755760734e+03,3.076674397479723863e-02,1.842648775714131604e-01,-5.042943845590238781e-14,6.153348794979665581e-02,3.059895083590993478e-02,6.928359396681332827e-01
1.169000000000000000e+03,9.351999999999918592e-05,3.017164728755760279e+03,3.076674397479789089e-02,1.842648775714130494e-01,-5.042943845590232470e-14,6.153348794979794645e-02,3.059895083590858864e-02,6.928359396681329496e-01
1.170000000000000000e+03,9.359999999999918515e-05,3.017164728755759825e+03,3.076674397479853620e-02,1.842648775714129383e-01,-5.042943845590227421e-14,6.153348794979923014e-02,3.059895083590723902e-02,6.928359396681325055e-01
1.171000000000000000e+03,9.367999999999918439e-05,3.017164728755758915e+03,3.076674397479917805e-02,1.842648775714128273e-01,-5.042943845590220479e-14,6.153348794980051384e-02,3.059895083590588941e-02,6.928359396681320614e-01
1.172000000000000000e+03,9.375999999999918362e-05,3.017164728755758460e+03,3.076674397479981643e-02,1.842648775714126885e-01,-5.042943845590215430e-14,6.153348794980180447e-02,3.059895083590455020e-02,6.928359396681316174e-01
1.173000000000000000e+03,9.383999999999918286e-05,3.017164728755758006e+03,3.076674397480045134e-02,1.842648775714125498e-01,-5.042943845590207857e-14,6.153348794980307429e-02,3.059895083590320752e-02,6.928359396681310622e-01
1.174000000000000000e+03,9.391999999999918209e-05,3.017164728755757551e+03,3.076674397480109319e-02,1.842648775714124387e-01,-5.042943845590203440e-14,6.153348794980435105e-02,3.059895083590187873e-02,6.928359396681306182e-01
1.175000000000000000e+03,9.399999999999918132e-05,3.017164728755757096e+03,3.076674397480172463e-02,1.842648775714123000e-01,-5.042943845590195867e-14,6.153348794980561393e-02,3.059895083590054299e-02,6.928359396681300630e-01
1.176000000000000000e+03,9.407999999999918056e-05,3.017164728755756641e+03,3.076674397480235953e-02,1.842648775714121889e-01,-5.042943845590191449e-14,6.153348794980688374e-02,3.059895083589922460e-02,6.928359396681297300e-01
1.177000000000000000e+03,9.415999999999917979e-05,3.017164728755756187e+03,3.076674397480298750e-02,1.842648775714120779e-01,-5.042943845590185138e-14,6.153348794980813968e-02,3.059895083589790274e-02,6.928359396681292859e-01
1.178000000000000000e+03,9.423999999999917903e-05,3.017164728755755732e+03,3.076674397480361894e-02,1.842648775714119669e-01,-5.042943845590179458e-14,6.153348794980940256e-02,3.059895083589658088e-02,6.928359396681288418e-01
1.179000000000000000e+03,9.431999999999917826e-05,3.017164728755755277e+03,3.076674397480424691e-02,1.842648775714118559e-01,-5.042943845590174410e-14,6.153348794981065850e-02,3.059895083589526943e-02,6.928359396681285087e-01
1.180000000000000000e+03,9.439999999999917749e-05,3.017164728755755277e+03,3.076674397480487141e-02,1.842648775714117448e-01,-5.042943845590168099e-14,6.153348794981189362e-02,3.059895083589396145e-02,6.928359396681279536e-01
1.181000000000000000e+03,9.447999999999917673e-05,3.017164728755754822e+03,3.076674397480549591e-02,1.842648775714116061e-01,-5.042943845590162419e-14,6.153348794981314263e-02,3.059895083589265694e-02,6.928359396681275095e-01
1.182000000000000000e+03,9.455999999999917596e-05,3.017164728755754368e+03,3.076674397480611348e-02,1.842648775714114950e-01,-5.042943845590156108e-14,6.153348794981439163e-02,3.059895083589135242e-02,6.928359396681270654e-01
1.183000000000000000e+03,9.463999999999917520e-05,3.017164728755753913e+03,3.076674397480673798e-02,1.842648775714113840e-01,-5.042943845590151059e-14,6.153348794981564063e-02,3.059895083589006526e-02,6.928359396681267324e-01
1.184000000000000000e+03,9.471999999999917443e-05,3.017164728755753913e+03,3.076674397480735207e-02,1.842648775714112452e-01,-5.042943845590144117e-14,6.153348794981685493e-02,3.059895083588876422e-02,6.928359396681261773e-01
1.185000000000000000e+03,9.479999999999917366e-05,3.017164728755753458e+03,3.076674397480795922e-02,1.842648775714111065e-01,-5.042943845590137806e-14,6.153348794981808312e-02,3.059895083588747358e-02,6.928359396681256221e-01
